intron	logef	control	TDP_negative	deltapsi
chr16:20799067:20799263:clu_11645_NA	-0.540542511586427	0.944545388313388	0.88722463611996	-0.057320752193428
chr16:20799121:20799263:clu_11645_NA	-0.539919900023584	0.0395405003547564	0.0371640741687083	-0.00237642618604804
chr16:21244068:21258789:clu_11652_NA	0.234616769075494	0.0112912833405721	0.0219164618622568	0.0106251785216847
chr16:21247602:21258789:clu_11652_NA	-0.241136028623621	0.0137209631604319	0.0165498827752809	0.00282891961484897
chr16:21247602:21261254:clu_11652_NA	0.466507500035668	0.0112838351429415	0.0276180324656534	0.016334197322712
chr16:21258845:21261254:clu_11652_NA	-0.459988240487541	0.963703918356055	0.933915622896809	-0.0297882954592457
chr16:21261338:21262037:clu_11653_NA	-0.262529117072227	0.990030807405916	0.983261739929407	-0.00676906747650952
chr16:21261419:21262037:clu_11653_NA	0.262529117072227	0.00996919259408362	0.016738260070593	0.00676906747650941
chr16:21350292:21417850:clu_11655_NA	-0.475605391811562	0.283142187488563	0.202887273108821	-0.0802549143797426
chr16:21350292:21419033:clu_11655_NA	0.975680077659359	0.0185772782431811	0.0568221391051854	0.0382448608620043
chr16:21350292:21431376:clu_11655_NA	-0.0244601384232292	0.587331948346257	0.660790425128372	0.0734584767821159
chr16:21350292:21444283:clu_11655_NA	-0.475614547424568	0.110948585921999	0.0795001626576216	-0.0314484232643776
chr16:21402711:21403859:clu_11656_NA	0.211658441288253	0.0295334639843436	0.0309449909535367	0.0014115269691931
chr16:21403480:21403859:clu_11656_NA	-0.423388062965293	0.0971650444782145	0.0539496750162931	-0.0432153694619215
chr16:21403606:21403859:clu_11656_NA	0.211729621677041	0.873301491537442	0.91510533403017	0.0418038424927285
chr16:21402837:21402964:clu_11657_NA	-0.604752686343129	0.82389153385167	0.582594546705049	-0.24129698714662
chr16:21403858:21403985:clu_11657_NA	0.604752686343129	0.17610846614833	0.417405453294951	0.24129698714662
chr16:21403927:21404285:clu_11659_NA	0.288850767999262	0.0152173180970522	0.0198101957025117	0.00459287760545955
chr16:21404053:21404285:clu_11659_NA	-0.588962989518929	0.0488915075196016	0.0264578411292921	-0.0224336663903095
chr16:21404053:21404774:clu_11659_NA	0.24286431207848	0.0354000322803481	0.0440131691478772	0.00861313686752907
chr16:21404284:21404774:clu_11659_NA	-0.196874600755605	0.0672104775912605	0.0538319089772191	-0.0133785686140414
chr16:21404911:21404969:clu_11659_NA	-0.311542537812786	0.0657334095913275	0.0469449960542068	-0.0187884135371207
chr16:21404911:21405026:clu_11659_NA	0.208960852222676	0.0166838485201678	0.0200516970893196	0.00336784856915184
chr16:21404911:21405083:clu_11659_NA	-0.589253976638394	0.256649480164488	0.138846517270383	-0.117802962894105
chr16:21404911:21405140:clu_11659_NA	-0.0717236382281428	0.111146193641826	0.100890381949916	-0.0102558116919102
chr16:21404968:21405026:clu_11659_NA	1.40233733658833	0.0568514234693717	0.225358042937868	0.168506619468496
chr16:21404968:21405083:clu_11659_NA	-0.591582078300134	0.167801089508641	0.0905687338480234	-0.0772323556606176
chr16:21404968:21405140:clu_11659_NA	-0.574284191972556	0.0473917661178267	0.0260254825184949	-0.0213662835993318
chr16:21405025:21405140:clu_11659_NA	0.000781485209555843	0.0252478041329706	0.0246415123834226	-0.000606291749547915
chr16:21405082:21405140:clu_11659_NA	0.780429259128247	0.0857756493651178	0.182559520991466	0.0967838716263478
chr16:21467212:21469747:clu_11663_NA	0.630779328455796	0.00557082449251389	0.0193966598687774	0.0138258353762635
chr16:21467316:21469747:clu_11663_NA	-0.630779328455796	0.994429175507486	0.980603340131223	-0.0138258353762636
chr16:21479578:21484372:clu_11667_NA	-0.251121569096715	0.451043809424558	0.446021110475822	-0.00502269894873608
chr16:21479578:21519828:clu_11667_NA	-0.517389709016094	0.0122650145623746	0.00929321473706995	-0.00297179982530467
chr16:21484535:21487578:clu_11667_NA	-0.371614530870317	0.173171326832589	0.151804010127697	-0.0213673167048912
chr16:21484535:21501777:clu_11667_NA	0.216322546238406	0.00582958339947954	0.00919988943166635	0.00337030603218682
chr16:21484535:21519828:clu_11667_NA	-0.125035411380738	0.109404677096197	0.122724451384021	0.0133197742878233
chr16:21487616:21495171:clu_11667_NA	0.688546036563079	0.00719837890546275	0.0182164542427068	0.0110180753372441
chr16:21487616:21501777:clu_11667_NA	0.433419385013136	0.0105721028676532	0.0207295763901259	0.0101574735224727
chr16:21487616:21519828:clu_11667_NA	-0.525923929378062	0.171947172611074	0.129177411694889	-0.0427697609161852
chr16:21495427:21519828:clu_11667_NA	0.194320804377415	0.0276593774340452	0.0427004305045099	0.0150410530704647
chr16:21502321:21504007:clu_11667_NA	-0.997333692397661	0.0106991494855772	0.00501660764973434	-0.00568254183584284
chr16:21502321:21519828:clu_11667_NA	0.170001065672031	0.0137144095211776	0.0206635548927176	0.00694914537154
chr16:21504128:21519828:clu_11667_NA	1.08580900427552	0.00649499785981148	0.0244532884690401	0.0179582906092286
chr16:21837362:21837534:clu_11673_NA	-0.655005270869062	0.0622341633361115	0.0273829176648688	-0.0348512456712426
chr16:21837362:21837591:clu_11673_NA	0.326158326526374	0.163004191890204	0.191321410707534	0.0283172188173293
chr16:21837419:21837477:clu_11673_NA	-1.02774811122353	0.098481490656089	0.0298486930628286	-0.0686327975932603
chr16:21837419:21837534:clu_11673_NA	0.659090449350836	0.0941969933135205	0.154238369639436	0.0600413763259154
chr16:21837476:21837591:clu_11673_NA	0.0236467364889701	0.465837582563665	0.404036137333178	-0.0618014452304873
chr16:21837533:21837591:clu_11673_NA	0.673857869726412	0.11624557824041	0.193172471592156	0.0769268933517457
chr16:21839140:21839250:clu_11674_NA	-0.0919322110474663	0.322087208122834	0.317777648097572	-0.00430956002526256
chr16:21839140:21843386:clu_11674_NA	0.168966556852629	0.0119627577571235	0.0153210338907934	0.00335827613366987
chr16:21839310:21843386:clu_11674_NA	-0.077034345805163	0.665950034120042	0.666901318011635	0.000951283891592603
chr16:21847541:21850352:clu_11676_NA	-0.259362565261764	0.0203387151944362	0.0185924006418886	-0.00174631455254757
chr16:21847541:21851770:clu_11676_NA	0.484059273936945	0.0207338174302604	0.0398616459076057	0.0191278284773453
chr16:21847541:21851915:clu_11676_NA	0.284298475051403	0.179901041610397	0.283240023742843	0.103338982132446
chr16:21847541:21857259:clu_11676_NA	-0.346643740938476	0.745469599675414	0.624505343937901	-0.120964255737513
chr16:21852046:21857259:clu_11676_NA	-0.162351442788108	0.0335568260894922	0.033800585769762	0.000243759680269746
chr16:21962885:21965408:clu_11680_NA	-1.23260843762758	0.99653030753287	0.960645559974289	-0.0358847475585806
chr16:21962885:21965481:clu_11680_NA	1.23260843762758	0.00346969246713012	0.0393544400257107	0.0358847475585806
chr16:21965505:21968628:clu_11681_NA	-0.279861967246685	0.370729091587405	0.427178182006338	0.0564490904189334
chr16:21965505:21971525:clu_11681_NA	-0.496075418783294	0.0125312788975123	0.0116318149125415	-0.000899463984970887
chr16:21965571:21968628:clu_11681_NA	1.30946112349113	0.00205367294868408	0.0115962595411695	0.00954258659248539
chr16:21968685:21971525:clu_11681_NA	-0.533523737461148	0.614685956566399	0.549593743539951	-0.0650922130264477
chr16:21976243:21978883:clu_11682_NA	-0.661656497381511	0.0460887698232123	0.0305802748367942	-0.0155084949864181
chr16:21976243:21980547:clu_11682_NA	-0.661656497381511	0.873141270005327	0.579336357002584	-0.293804913002744
chr16:21979251:21980547:clu_11682_NA	1.32331299476302	0.0807699601714603	0.390083368160622	0.309313407989162
chr16:22092651:22096859:clu_11686_NA	-0.135159317126603	0.235223351376886	0.218345984068807	-0.0168773673080788
chr16:22092651:22100194:clu_11686_NA	0.255495444288397	0.0419274638939634	0.0575204898710876	0.0155930259771242
chr16:22096945:22097572:clu_11686_NA	0.252196352563092	0.167564439793163	0.229125309186365	0.061560869393202
chr16:22096945:22100194:clu_11686_NA	-0.496630896562805	0.310954682932766	0.201083652186065	-0.109871030746701
chr16:22097695:22100194:clu_11686_NA	0.124098416837918	0.244330062003222	0.293924564687676	0.0495945026844534
chr16:22100493:22103475:clu_11687_NA	0.153046172649389	0.209842879028089	0.219403128497014	0.00956024946892473
chr16:22100493:22110888:clu_11687_NA	-0.745380352839014	0.0413534211781762	0.0176067153127206	-0.0237467058654556
chr16:22100493:22115347:clu_11687_NA	0.229882700982557	0.018355203494072	0.0207241851560136	0.00236898166194152
chr16:22103529:22109482:clu_11687_NA	0.454722210355144	0.0885199767005138	0.12514286956829	0.0366228928677758
chr16:22103529:22110888:clu_11687_NA	-0.678954593115173	0.124921084740141	0.0568395963440058	-0.0680814883961353
chr16:22109580:22110888:clu_11687_NA	0.533012816821902	0.121705624396722	0.18607012333638	0.064364498939658
chr16:22110994:22115347:clu_11687_NA	0.0536710451451938	0.395301810462285	0.374213381785576	-0.0210884286767092
chr16:22116867:22117111:clu_11688_NA	-0.389748204048418	0.537683438281272	0.473081616832153	-0.0646018214491186
chr16:22116867:22118902:clu_11688_NA	-0.402649234738151	0.118356015102244	0.102800896255002	-0.0155551188472412
chr16:22117176:22118857:clu_11688_NA	0.901245421109032	0.0114696299264562	0.0366969716038147	0.0252273416773585
chr16:22117176:22118902:clu_11688_NA	-0.108847982322463	0.332490916690029	0.38742051530903	0.0549295986190013
chr16:22119027:22121514:clu_11689_NA	1.41049792478928	0.00604241042137506	0.0327162086987952	0.0266737982774202
chr16:22119027:22126178:clu_11689_NA	-0.450495548198258	0.0390548748474604	0.0328858296999943	-0.00616904514746607
chr16:22119027:22131205:clu_11689_NA	-0.509674805376616	0.0141571629239959	0.0112359179274109	-0.00292124499658497
chr16:22123165:22123474:clu_11689_NA	0.760946739457507	0.0119503494697486	0.0337937867687733	0.0218434372990247
chr16:22123165:22123503:clu_11689_NA	-0.0541096757889598	0.0156935576716688	0.0196427892840147	0.00394923161234588
chr16:22123165:22123557:clu_11689_NA	0.505226676101489	0.0169895528910121	0.0372032080652816	0.0202136551742695
chr16:22123165:22123613:clu_11689_NA	0.105860000103994	0.0845674228059459	0.124210638221067	0.0396432154151215
chr16:22123165:22126178:clu_11689_NA	-1.11826793558247	0.0417092686089741	0.0180117646806959	-0.0236975039282782
chr16:22123536:22123613:clu_11689_NA	0.244427074898667	0.046691198965006	0.0787715950730984	0.0320803961080924
chr16:22123707:22126178:clu_11689_NA	-0.451436720417437	0.277869346993075	0.233757442772489	-0.0441119042205856
chr16:22126297:22131205:clu_11689_NA	-0.4429737299872	0.445274854401738	0.377770818808379	-0.0675040355933594
chr16:22131729:22132784:clu_11690_NA	0.615935433617167	0.036499972056907	0.0851927368574429	0.0486927648005359
chr16:22131729:22132900:clu_11690_NA	-0.181703190253234	0.286638219814219	0.301324249439496	0.0146860296252773
chr16:22131729:22134368:clu_11690_NA	-0.0429097021856899	0.102725195810598	0.12406640818808	0.0213412123774817
chr16:22133095:22134368:clu_11690_NA	-0.391322541178243	0.574136612318276	0.489416605514981	-0.0847200068032949
chr16:22134438:22138360:clu_11693_NA	-0.376992380326795	0.974407351836329	0.947126958526646	-0.0272803933096826
chr16:22134438:22140154:clu_11693_NA	0.376992380326795	0.0255926481636714	0.0528730414733539	0.0272803933096825
chr16:22140244:22141203:clu_11694_NA	0.395309914296212	0.00871583291782157	0.0135907436114686	0.004874910693647
chr16:22140244:22141582:clu_11694_NA	-0.49294693740678	0.0955845932520417	0.061313650018594	-0.0342709432334478
chr16:22141692:22142668:clu_11694_NA	-0.224936980899254	0.0637911080747733	0.053496413297258	-0.0102946947775153
chr16:22141692:22144247:clu_11694_NA	0.0440556054728192	0.012057276883383	0.0132323125198317	0.0011750356364487
chr16:22142765:22144247:clu_11694_NA	-0.492979961621523	0.0774630624443865	0.0496877801239247	-0.0277752823204618
chr16:22144384:22146236:clu_11694_NA	-0.173518519435266	0.0444467157784862	0.0392405376686622	-0.00520617810982405
chr16:22146344:22148162:clu_11694_NA	-0.167355447780413	0.0682931509673474	0.0606665101049559	-0.00762664086239147
chr16:22148306:22149787:clu_11694_NA	0.087563922535911	0.082921989796519	0.0950498973531548	0.0121279075566358
chr16:22148306:22150695:clu_11694_NA	1.05782263423503	0.0127631721917632	0.038602778982213	0.0258396067904499
chr16:22149931:22150695:clu_11694_NA	-0.109688314608796	0.157224702932575	0.147957560459421	-0.00926714247315424
chr16:22150846:22152511:clu_11694_NA	0.0766740852120567	0.376738394760903	0.427161815860516	0.0504234210996131
chr16:22365014:22374231:clu_11699_NA	0.23988490730343	0.116940452145188	0.153778404145376	0.0368379520001877
chr16:22365014:22426213:clu_11699_NA	0.70600140597071	0.0492703178893244	0.103263720582391	0.0539934026930666
chr16:22421901:22422161:clu_11699_NA	-0.559470599973098	0.4081083162642	0.241296120680921	-0.166812195583278
chr16:22422214:22426213:clu_11699_NA	-1.6363989752325	0.12950072578429	0.0260821294892695	-0.10341859629502
chr16:22422214:22429796:clu_11699_NA	0.974918499282073	0.0522681427651533	0.14334702451494	0.0910788817497863
chr16:22426366:22429796:clu_11699_NA	0.275064762649381	0.243912045151845	0.332232600587103	0.0883205554352583
chr16:22466269:22467191:clu_11702_NA	-0.716234574366116	0.968753302918833	0.880967813952323	-0.0877854889665094
chr16:22466269:22467202:clu_11702_NA	0.716234574366116	0.0312466970811671	0.119032186047677	0.0877854889665095
chr16:22533779:22533837:clu_11706_NA	0.308044579797584	0.0733475241140667	0.0851044746993439	0.0117569505852772
chr16:22533779:22533894:clu_11706_NA	-0.201206140518748	0.0561257907290315	0.039134936341156	-0.0169908543878755
chr16:22533779:22534008:clu_11706_NA	0.128130102424256	0.0495448650800271	0.0480208366313371	-0.00152402844869001
chr16:22533836:22533894:clu_11706_NA	0.992288324781071	0.0748273344001771	0.172103813674559	0.0972764792743818
chr16:22533836:22533951:clu_11706_NA	0.252554978022371	0.135647847026438	0.148895308566662	0.0132474615402239
chr16:22533836:22534008:clu_11706_NA	-0.711074610083342	0.0669295925249292	0.0280276881867221	-0.0389019043382071
chr16:22533893:22534008:clu_11706_NA	-0.00583204060175099	0.0233898199858198	0.0198280009924744	-0.00356181899334547
chr16:22533950:22534008:clu_11706_NA	0.124240219367169	0.105344920343736	0.10170804732022	-0.00363687302351601
chr16:22533950:22534089:clu_11706_NA	-0.369164000231856	0.0240402946208081	0.0141709437186962	-0.00986935090211187
chr16:22534007:22534089:clu_11706_NA	-0.322893072375601	0.0355279892446578	0.021934352811183	-0.0135936364334749
chr16:22534145:22534524:clu_11706_NA	-0.115776355599356	0.0446091661655278	0.0338787945162793	-0.0107303716492485
chr16:22534145:22534742:clu_11706_NA	-0.189298634355438	0.0799365417528608	0.0564051656533182	-0.0235313760995426
chr16:22534397:22534524:clu_11706_NA	0.386269761378626	0.0879077726511685	0.110297832451695	0.0223900598005267
chr16:22534397:22534742:clu_11706_NA	-0.0689321816019387	0.0492671747833905	0.0392107968312735	-0.010056377952117
chr16:22534637:22534742:clu_11706_NA	-0.329373554519965	0.0362237388451104	0.0222194360819985	-0.0140043027631119
chr16:22534637:22534994:clu_11706_NA	-0.719222633213951	0.0347674732130686	0.0144412100025988	-0.0203262632104698
chr16:22534637:22536015:clu_11706_NA	0.84124525733087	0.0225621545191821	0.0446183615204833	0.0220562070013012
chr16:22534580:22534707:clu_11707_NA	-0.818401763244122	0.843639488773565	0.512186940871573	-0.331452547901992
chr16:22534580:22534937:clu_11707_NA	0.818401763244122	0.156360511226435	0.487813059128427	0.331452547901992
chr16:23105556:23106213:clu_11712_NA	-0.546610123444022	0.0478465993305759	0.0165619564013731	-0.0312846429292028
chr16:23105576:23106213:clu_11712_NA	0.546610123444022	0.952153400669424	0.983438043598627	0.0312846429292026
chr16:23106487:23107331:clu_11713_NA	0.175370282488648	0.11952989411303	0.0904193381508103	-0.0291105559622199
chr16:23106487:23108046:clu_11713_NA	0.611993059350511	0.743133973103422	0.869910890028158	0.126776916924735
chr16:23107414:23108046:clu_11713_NA	-0.787363341839159	0.137336132783548	0.0396697718210321	-0.0976663609625155
chr16:23389086:23391962:clu_11715_NA	-0.0898020154845025	0.10370700451384	0.08816076008538	-0.0155462444284603
chr16:23389086:23392380:clu_11715_NA	0.0898020154845025	0.89629299548616	0.91183923991462	0.0155462444284603
chr16:23393347:23398046:clu_11716_NA	-0.25205550877504	0.480246054680541	0.452220187650287	-0.0280258670302542
chr16:23393347:23403694:clu_11716_NA	0.416927477144726	0.0169841368834233	0.0312223250496905	0.0142381881662672
chr16:23398129:23403694:clu_11716_NA	-0.164871968369686	0.502769808436035	0.516557487300022	0.013787678863987
chr16:23434718:23438433:clu_11721_NA	0.642214033302289	0.058707139980309	0.194312421458286	0.135605281477977
chr16:23434718:23442477:clu_11721_NA	-1.05044612998651	0.825716480894659	0.502953256783355	-0.322763224111304
chr16:23438550:23442477:clu_11721_NA	0.408232096684218	0.115576379125032	0.30273432175836	0.187157942633327
chr16:23470165:23474904:clu_11724_NA	0.319743313462457	0.453248189242246	0.611098369519054	0.157850180276808
chr16:23475061:23478368:clu_11724_NA	-0.319743313462457	0.546751810757754	0.388901630480946	-0.157850180276808
chr16:24154857:24172270:clu_11734_NA	-0.0366541019617769	0.448632967401581	0.420344621701061	-0.02828834570052
chr16:24154857:24174518:clu_11734_NA	-0.0468793031476999	0.0226002512504778	0.02095978530009	-0.00164046595038784
chr16:24172361:24174518:clu_11734_NA	0.0835334051094768	0.528766781347941	0.558695592998849	0.0299288116509078
chr16:24174580:24180790:clu_11735_NA	-0.146265691179757	0.423023615534808	0.421919658174095	-0.00110395736071223
chr16:24174580:24185111:clu_11735_NA	0.291131701180976	0.00330432880114623	0.0051039648813989	0.00179963608025268
chr16:24180928:24185111:clu_11735_NA	-0.144866010001219	0.573672055664046	0.572976376944506	-0.00069567871954046
chr16:24185567:24190540:clu_11736_NA	1.36406034665244	0.00215064648739599	0.0164031279553683	0.0142524814679723
chr16:24185567:24191090:clu_11736_NA	-0.682029370380568	0.981601041379115	0.967580663097699	-0.0140203782814167
chr16:24190661:24191090:clu_11736_NA	-0.682030976271875	0.0162483121334887	0.016016208946933	-0.000232103186555688
chr16:24191230:24214658:clu_11737_NA	0.51794884286681	0.858877054717515	0.944898053970928	0.0860209992534128
chr16:24191230:24219961:clu_11737_NA	-0.51794884286681	0.141122945282485	0.055101946029072	-0.0860209992534129
chr16:24346817:24354833:clu_11738_NA	0.100153345051726	0.382754926436453	0.432147128092377	0.049392201655924
chr16:24346817:24361352:clu_11738_NA	0.00855326931789774	0.0203082726131457	0.0209219624911417	0.000613689877995989
chr16:24354973:24361352:clu_11738_NA	-0.108706614369624	0.596936800950401	0.546930909416481	-0.05000589153392
chr16:24548981:24553513:clu_11739_NA	0.0683292240273581	0.426833882646332	0.460551600901285	0.0337177182549531
chr16:24553557:24555615:clu_11739_NA	-0.0683292240273581	0.573166117353668	0.539448399098715	-0.0337177182549528
chr16:24556447:24558421:clu_11740_NA	0.146736134805652	0.149003507725533	0.204272869486334	0.0552693617608011
chr16:24556447:24559505:clu_11740_NA	-0.391388309418307	0.689959983331172	0.552247328411026	-0.137712654920147
chr16:24558534:24559505:clu_11740_NA	0.244652174612656	0.161036508943294	0.24347980210264	0.0824432931593456
chr16:24567505:24567792:clu_11741_NA	0.334860153865191	0.383022811706319	0.429766361288272	0.0467435495819522
chr16:24567505:24568745:clu_11741_NA	-0.559724990382228	0.0913635774172438	0.0419051581453497	-0.0494584192718942
chr16:24567893:24568745:clu_11741_NA	0.224864836517037	0.525613610876437	0.528328480566379	0.00271486968994195
chr16:24730300:24750726:clu_11743_NA	-0.129966607036217	0.0939276547840295	0.0755045042020949	-0.0184231505819346
chr16:24730300:24776933:clu_11743_NA	0.0370127816224581	0.0540109007688887	0.0513072843758529	-0.00270361639303579
chr16:24738997:24750726:clu_11743_NA	-0.0317175343856029	0.0110379213916392	0.00978894093860184	-0.00124898045303734
chr16:24750813:24758339:clu_11743_NA	0.0863066302000917	0.36282859360226	0.36208218731371	-0.000746406288550383
chr16:24750813:24776933:clu_11743_NA	-0.100435479044658	0.00721158775302211	0.00597084063412906	-0.00124074711889305
chr16:24758360:24776933:clu_11743_NA	0.138800208643928	0.47098334170016	0.495346242535612	0.0243629008354513
chr16:24791817:24793473:clu_11744_NA	0.179376707186299	0.384301628414328	0.449297619641454	0.0649959912271263
chr16:24791817:24794544:clu_11744_NA	-0.0909903752473525	0.0135918697730811	0.0121261284916247	-0.00146574128145636
chr16:24793649:24794544:clu_11744_NA	-0.0883863319389467	0.602106501812591	0.538576251866921	-0.06353024994567
chr16:24794719:24795907:clu_11745_NA	0.689858986131559	0.368401424347084	0.453153139465136	0.0847517151180521
chr16:24794719:24797490:clu_11745_NA	0.192353077551773	0.148650780818736	0.111180037573045	-0.0374707432456908
chr16:24795939:24797490:clu_11745_NA	0.43603880616633	0.45099510223312	0.430390636632423	-0.0206044656006965
chr16:24796034:24797490:clu_11745_NA	-1.31825086984966	0.0319526926010611	0.00527618632939627	-0.0266765062716648
chr16:24797966:24804160:clu_11746_NA	-1.12652347496951	0.0648320833394963	0.00723206403736997	-0.0576000193021264
chr16:24797966:24804177:clu_11746_NA	1.12652347496951	0.935167916660504	0.99276793596263	0.0576000193021263
chr16:24804319:24804705:clu_11747_NA	-0.164310523389666	0.49807440749895	0.477919120370478	-0.0201552871284718
chr16:24804319:24805014:clu_11747_NA	0.330942516874313	0.0673735916407014	0.106080495921113	0.0387069042804121
chr16:24804851:24805014:clu_11747_NA	-0.166631993484646	0.434552000860349	0.416000383708408	-0.0185516171519403
chr16:24805151:24805605:clu_11748_NA	-0.0218918238252695	0.931209062022331	0.928350829947759	-0.00285823207457214
chr16:24805151:24805674:clu_11748_NA	0.0218918238252695	0.0687909379776688	0.0716491700522409	0.00285823207457217
chr16:24809481:24815147:clu_11749_NA	-0.724798935024944	0.490349333180305	0.4879035749769	-0.00244575820340498
chr16:24815305:24816816:clu_11749_NA	-0.724813048571165	0.509006832909783	0.506460867055859	-0.00254596585392364
chr16:24815475:24816816:clu_11749_NA	1.44961198359611	0.000643833909912064	0.00563555796724071	0.00499172405732864
chr16:24931404:24935470:clu_11752_NA	-0.227105240078416	0.481391093514958	0.459108753660462	-0.0222823398544953
chr16:24935639:24939364:clu_11752_NA	-0.675894174377444	0.0544063738988329	0.0331253706629874	-0.0212810032358455
chr16:24935639:24941987:clu_11752_NA	-0.138887433640528	0.453900196101928	0.472814078282821	0.0189138821808924
chr16:24939597:24941987:clu_11752_NA	1.04188684809639	0.0103023364842809	0.0349517973937294	0.0246494609094485
chr16:27507156:27508540:clu_11761_NA	-0.114764405182489	0.628264793714506	0.573281206123499	-0.0549835875910077
chr16:27508655:27511749:clu_11761_NA	0.114764405182489	0.371735206285493	0.426718793876501	0.0549835875910079
chr16:27511901:27528598:clu_11762_NA	0.348285519645301	0.523068624348176	0.541015051689512	0.0179464273413366
chr16:27511901:27533291:clu_11762_NA	-0.711722109369683	0.0604844615900598	0.0216739981877902	-0.0388104634022696
chr16:27528721:27533291:clu_11762_NA	0.363436589724382	0.416446914061765	0.437310950122698	0.020864036060933
chr16:27628830:27631065:clu_11764_NA	0.477646590114574	0.285291725157111	0.414096793515834	0.128805068358723
chr16:27631162:27648604:clu_11764_NA	0.44091939382775	0.114045194259976	0.159565597599196	0.0455204033392202
chr16:27631162:27677729:clu_11764_NA	0.555242354474042	0.0969567346871519	0.152086296925949	0.0551295622387971
chr16:27648735:27654608:clu_11764_NA	-0.875799201002751	0.167218894420669	0.062705264129639	-0.10451363029103
chr16:27648735:27677729:clu_11764_NA	0.303157452633012	0.103724597948715	0.126448820600649	0.0227242226519346
chr16:27654736:27677729:clu_11764_NA	-0.901166590046627	0.232762853526378	0.0850972272287331	-0.147665626297645
chr16:27698500:27699480:clu_11765_NA	-0.156624346921026	0.0409837523683966	0.0269475025397847	-0.0140362498286119
chr16:27698500:27699534:clu_11765_NA	0.439534961460651	0.306442286629753	0.36573303927701	0.0592907526472568
chr16:27698500:27701589:clu_11765_NA	-1.05636047444622	0.0442677868849598	0.0118370689643467	-0.0324307179206131
chr16:27699599:27701589:clu_11765_NA	0.237006619270022	0.312098154812025	0.30419338126209	-0.00790477354993463
chr16:27699599:27703896:clu_11765_NA	0.296484734135826	0.030428210450471	0.0314750180363637	0.00104680758589265
chr16:27701695:27703896:clu_11765_NA	0.239958506500749	0.265779808854395	0.259813989920405	-0.00596581893398984
chr16:27721695:27740041:clu_11766_NA	0.608996837295734	0.229660777120463	0.426310942154677	0.196650165034214
chr16:27721695:27749584:clu_11766_NA	-0.304726254333382	0.0704455338075934	0.0524406682811801	-0.0180048655264133
chr16:27740920:27749584:clu_11766_NA	-0.304270582962352	0.699893689071944	0.521248389564143	-0.178645299507801
chr16:28113050:28117318:clu_11769_NA	-0.0909121479363077	0.447022228271571	0.402626363618997	-0.0443958646525741
chr16:28117462:28121670:clu_11769_NA	0.0909121479363077	0.552977771728429	0.597373636381003	0.0443958646525739
chr16:28133930:28135216:clu_11771_NA	-0.55363847819965	0.062436673815917	0.0215328310942552	-0.0409038427216618
chr16:28133933:28135216:clu_11771_NA	0.55363847819965	0.937563326184083	0.978467168905745	0.0409038427216617
chr16:28135324:28146094:clu_11772_NA	0.130091131015442	0.4796725887158	0.544588182064365	0.0649155933485646
chr16:28146203:28152659:clu_11772_NA	-0.130091131015442	0.5203274112842	0.455411817935635	-0.0649155933485647
chr16:28156527:28166508:clu_11774_NA	-0.151122421441676	0.440647774325414	0.368006534808684	-0.0726412395167294
chr16:28169909:28175898:clu_11774_NA	0.151122421441676	0.559352225674586	0.631993465191316	0.0726412395167294
chr16:28176095:28177220:clu_11775_NA	0.248369534899034	0.26432347797006	0.301925419575644	0.0376019416055843
chr16:28176095:28180941:clu_11775_NA	-0.266413990551958	0.023466612911057	0.0160194168839459	-0.00744719602711107
chr16:28176095:28211366:clu_11775_NA	-0.82617915933482	0.017375427334087	0.00677686547064298	-0.0105985618634441
chr16:28177332:28180941:clu_11775_NA	0.0415214684898468	0.426695882500593	0.396323127676632	-0.0303727548239606
chr16:28177332:28211366:clu_11775_NA	0.546821144074109	0.00984411500560085	0.0151550196612154	0.00531090465561459
chr16:28181031:28206206:clu_11775_NA	0.118592490138044	0.0116238425255135	0.0116614405250134	3.7597999499879e-05
chr16:28181031:28211366:clu_11775_NA	0.137288512285744	0.246670641753089	0.252138710206906	0.00546806845381695
chr16:28831072:28832187:clu_11790_NA	-0.143430395215588	0.134701635367573	0.104623796440376	-0.0300778389271972
chr16:28831072:28832205:clu_11790_NA	0.143430395215588	0.865298364632427	0.895376203559624	0.0300778389271973
chr16:28832399:28832496:clu_11791_NA	-0.154081395537942	0.429222019065442	0.475140249401843	0.0459182303364015
chr16:28832399:28832817:clu_11791_NA	0.507165613789047	0.00568764183698369	0.012196858785642	0.00650921694865834
chr16:28832567:28832817:clu_11791_NA	-0.353084218251105	0.565090339097574	0.512662891812515	-0.0524274472850598
chr16:28835399:28835546:clu_11793_NA	-0.545959151110964	0.107820352845909	0.0389735256909763	-0.0688468271549328
chr16:28835399:28835549:clu_11793_NA	0.545959151110964	0.892179647154091	0.961026474309024	0.0688468271549327
chr16:29385685:29385795:clu_11803_NA	0.245400197215533	0.44756724870283	0.520517466460522	0.0729502177576923
chr16:29385685:29389941:clu_11803_NA	-0.20703505924117	0.0313795856041269	0.023213149960663	-0.00816643564346395
chr16:29385855:29389941:clu_11803_NA	-0.0383651379743625	0.521053165693043	0.456269383578815	-0.0647837821142283
chr16:29446922:29454016:clu_11806_NA	-0.633935053539366	0.186387530378513	0.0630143347891014	-0.123373195589412
chr16:29447026:29450112:clu_11806_NA	0.0245095376584561	0.103034895209963	0.0672923489490985	-0.0357425462608641
chr16:29447026:29452109:clu_11806_NA	0.0183985444072296	0.0497109157093269	0.0322685274498914	-0.0174423882594356
